Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name
363-U1483A-16H-6-A,60,117,149.34,149.91,clay-rich [X363],diatom-nannofossil ooze [X363],clay-rich diatom-nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,16,H,6,A,,,,
363-U1483A-16H-7-A,0,132,149.96,151.28,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,16,H,7,A,,,,
363-U1483A-17H-1-A,0,147,151.1,152.57,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,17,H,1,A,,,,
363-U1483A-17H-2-A,0,150,152.57,154.07,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,17,H,2,A,,,,
363-U1483A-17H-3-A,0,33,154.07,154.4,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,17,H,3,A,,,,
363-U1483A-17H-3-A,33,154,154.4,155.61,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 5/1 (greenish gray),heavy [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,17,H,3,A,,,,
363-U1483A-17H-4-A,0,36,155.61,155.97,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 5/1 (greenish gray),heavy [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,17,H,4,A,,,,
363-U1483A-17H-4-A,36,148,155.97,157.09,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,17,H,4,A,,,,
363-U1483A-17H-5-A,0,26,157.09,157.35,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,17,H,5,A,,,,
363-U1483A-17H-5-A,26,149,157.35,158.58,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,17,H,5,A,,,,
363-U1483A-17H-6-A,0,22,158.58,158.8,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,17,H,6,A,,,,
363-U1483A-17H-6-A,22,142,158.8,160,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 5/1 (greenish gray),heavy [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,17,H,6,A,,,,
363-U1483A-17H-7-A,0,10,160.05,160.15,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 5/1 (greenish gray),heavy [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,17,H,7,A,,,,
363-U1483A-17H-7-A,10,120,160.15,161.25,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,17,H,7,A,,,,
363-U1483A-17H-CC-A,0,20,161.25,161.45,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,17,H,CC,A,,,,
363-U1483A-18H-1-A,0,50,160.6,161.1,,nannofossil clay [X363],nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,18,H,1,A,,,,
363-U1483A-18H-1-A,50,142,161.1,162.02,,nannofossil clay [X363],nannofossil clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,18,H,1,A,,,,
363-U1483A-18H-2-A,0,152,162.02,163.54,,nannofossil clay [X363],nannofossil clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,18,H,2,A,,,,
363-U1483A-18H-3-A,0,71,163.54,164.25,,nannofossil clay [X363],nannofossil clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,18,H,3,A,,,,
363-U1483A-18H-3-A,71,144,164.25,164.98,diatom-rich [X363],nannofossil clay [X363],diatom-rich nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,18,H,3,A,,,,
363-U1483A-18H-4-A,0,145,164.98,166.43,diatom-rich [X363],nannofossil clay [X363],diatom-rich nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,18,H,4,A,,,,
363-U1483A-18H-5-A,0,141,166.43,167.84,diatom-rich [X363],nannofossil clay [X363],diatom-rich nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,18,H,5,A,,,,
363-U1483A-18H-6-A,0,70,167.84,168.54,diatom-rich [X363],nannofossil clay [X363],diatom-rich nannofossil clay,,5GY 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,18,H,6,A,,,,
363-U1483A-18H-6-A,70,136,168.54,169.2,,nannofossil clay [X363],nannofossil clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,18,H,6,A,,,,
363-U1483A-18H-7-A,0,95,169.25,170.2,,nannofossil clay [X363],nannofossil clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,18,H,7,A,,,,
363-U1483A-19H-1-A,0,142,170.1,171.52,foraminiferal-bearing nannofossil-rich [X363],clay [Leg210],foraminiferal-bearing nannofossil-rich clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,19,H,1,A,,,,
363-U1483A-19H-2-A,0,86,171.52,172.38,foraminiferal-bearing nannofossil-rich [X363],clay [Leg210],foraminiferal-bearing nannofossil-rich clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,19,H,2,A,,,,
363-U1483A-19H-2-A,86,148,172.38,173,foraminiferal-bearing nannofossil-rich [X363],clay [Leg210],foraminiferal-bearing nannofossil-rich clay,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,19,H,2,A,,,,
363-U1483A-19H-3-A,0,47,173,173.47,foraminiferal-bearing nannofossil-rich [X363],clay [Leg210],foraminiferal-bearing nannofossil-rich clay,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,19,H,3,A,,,,
363-U1483A-19H-3-A,47,143,173.47,174.43,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,19,H,3,A,,,,
363-U1483A-19H-4-A,0,43,174.43,174.86,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,19,H,4,A,,,,
363-U1483A-19H-4-A,43,126,174.86,175.69,foraminiferal-bearing nannofossil-rich [X363],clay [Leg210],foraminiferal-bearing nannofossil-rich clay,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,19,H,4,A,,,,
363-U1483A-19H-4-A,126,147,175.69,175.9,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,19,H,4,A,,,,
363-U1483A-19H-5-A,0,87,175.9,176.77,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,19,H,5,A,,,,
363-U1483A-19H-5-A,87,142,176.77,177.32,foraminiferal-bearing nannofossil-rich [X363],clay [Leg210],foraminiferal-bearing nannofossil-rich clay,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,19,H,5,A,,,,
363-U1483A-19H-6-A,0,127,177.32,178.59,foraminiferal-bearing nannofossil-rich [X363],clay [Leg210],foraminiferal-bearing nannofossil-rich clay,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,19,H,6,A,,,,
363-U1483A-19H-6-A,127,141,178.59,178.73,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,19,H,6,A,,,,
363-U1483A-19H-7-A,0,110,178.78,179.88,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,19,H,7,A,,,,
363-U1483A-19H-CC-A,0,18,179.88,180.06,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,19,H,CC,A,,,,
363-U1483A-20H-1-A,0,141,179.6,181.01,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,20,H,1,A,,,,
363-U1483A-20H-2-A,0,24,181.01,181.25,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,20,H,2,A,,,,
363-U1483A-20H-2-A,24,116,181.25,182.17,foraminiferal-bearing radiolarian-bearing [X363],nannofossil clay [X363],foraminiferal-bearing radiolarian-bearing nannofossil clay,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,20,H,2,A,,,,
363-U1483A-20H-3-A,0,73,182.17,182.9,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,20,H,3,A,,,,
363-U1483A-20H-3-A,73,141,182.9,183.58,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,20,H,3,A,,,,
363-U1483A-20H-4-A,0,143,183.58,185.01,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,20,H,4,A,,,,
363-U1483A-20H-5-A,0,75,185.01,185.76,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,20,H,5,A,,,,
363-U1483A-20H-5-A,75,149,185.76,186.5,foraminiferal-bearing radiolarian-bearing [X363],nannofossil clay [X363],foraminiferal-bearing radiolarian-bearing nannofossil clay,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,20,H,5,A,,,,
363-U1483A-20H-6-A,0,80,186.5,187.3,foraminiferal-bearing radiolarian-bearing [X363],nannofossil clay [X363],foraminiferal-bearing radiolarian-bearing nannofossil clay,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,20,H,6,A,,,,
363-U1483A-20H-6-A,80,142,187.3,187.92,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,20,H,6,A,,,,
363-U1483A-20H-7-A,0,142,187.97,189.39,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,20,H,7,A,,,,
363-U1483A-20H-CC-A,0,18,189.39,189.57,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,20,H,CC,A,,,,
363-U1483A-21H-1-A,0,110,189.1,190.2,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,21,H,1,A,,,,
363-U1483A-21H-1-A,110,141,190.2,190.51,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,21,H,1,A,,,,
363-U1483A-21H-2-A,0,141,190.51,191.92,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,21,H,2,A,,,,
363-U1483A-21H-3-A,0,142,191.92,193.34,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,21,H,3,A,,,,
363-U1483A-21H-4-A,0,35,193.34,193.69,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,21,H,4,A,,,,
363-U1483A-21H-4-A,35,41,193.69,193.75,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 4/1 (dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,21,H,4,A,,,,
363-U1483A-21H-4-A,41,42,193.75,193.76,,ash(tuff) [MMK88m],ash(tuff),,10Y 2.5/1 (greenish black),moderate [DB86],,,,,,tephra,,,,,,,,,,,,,363,U1483,A,21,H,4,A,,,,
363-U1483A-21H-4-A,42,144,193.76,194.78,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,churned or chaotic strata,10Y 5/1 (greenish gray),slight [DB86],,,,,,Part of the slump,,,,,,,,,,,,,363,U1483,A,21,H,4,A,,,,
363-U1483A-21H-5-A,0,144,194.78,196.22,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,churned or chaotic strata,10Y 5/1 (greenish gray),slight [DB86],,,,,,Part of the slump,,,,,,,,,,,,,363,U1483,A,21,H,5,A,,,,
363-U1483A-21H-6-A,0,102,196.22,197.24,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,churned or chaotic strata,10Y 5/1 (greenish gray),slight [DB86],,,,,,Part of the slump,,,,,,,,,,,,,363,U1483,A,21,H,6,A,,,,
363-U1483A-21H-7-A,0,90,197.29,198.19,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,churned or chaotic strata,10Y 5/1 (greenish gray),slight [DB86],,,,,,Part of the slump,,,,,,,,,,,,,363,U1483,A,21,H,7,A,,,,
363-U1483A-21H-8-A,0,60,198.19,198.79,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,churned or chaotic strata,10Y 5/1 (greenish gray),slight [DB86],,,,,,Part of the slump,,,,,,,,,,,,,363,U1483,A,21,H,8,A,,,,
363-U1483A-21H-CC-A,0,1,198.79,198.8,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,churned or chaotic strata,10Y 5/1 (greenish gray),slight [DB86],,,,,,Part of the slump,,,,,,,,,,,,,363,U1483,A,21,H,CC,A,,,,
363-U1483A-22H-1-A,0,142,198.6,200.02,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,churned or chaotic strata,10Y 5/1 (greenish gray),slight [DB86],,,,,,Part of the slump,,,,,,,,,,,,,363,U1483,A,22,H,1,A,,,,
363-U1483A-22H-2-A,0,97,200.02,200.99,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,churned or chaotic strata,10Y 5/1 (greenish gray),slight [DB86],,,,,,Part of the slump,,,,,,,,,,,,,363,U1483,A,22,H,2,A,,,,
363-U1483A-22H-2-A,97,102,200.99,201.04,nannofossil-bearing [X363],foraminiferal ooze [Leg339],nannofossil-bearing foraminiferal ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,22,H,2,A,,,,
363-U1483A-22H-2-A,108,139,201.1,201.41,nannofossil-bearing [X363],foraminiferal ooze [Leg339],nannofossil-bearing foraminiferal ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,22,H,2,A,,,,
363-U1483A-22H-3-A,0,141,201.41,202.82,nannofossil-bearing [X363],foraminiferal ooze [Leg339],nannofossil-bearing foraminiferal ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,22,H,3,A,,,,
363-U1483A-22H-4-A,0,142,202.82,204.24,nannofossil-bearing [X363],foraminiferal ooze [Leg339],nannofossil-bearing foraminiferal ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,22,H,4,A,,,,
363-U1483A-22H-5-A,0,144,204.24,205.68,nannofossil-bearing [X363],foraminiferal ooze [Leg339],nannofossil-bearing foraminiferal ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,22,H,5,A,,,,
363-U1483A-22H-6-A,0,137,205.68,207.05,nannofossil-bearing [X363],foraminiferal ooze [Leg339],nannofossil-bearing foraminiferal ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,22,H,6,A,,,,
363-U1483A-22H-7-A,0,125,207.1,208.35,nannofossil-bearing [X363],foraminiferal ooze [Leg339],nannofossil-bearing foraminiferal ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,22,H,7,A,,,,
363-U1483A-22H-CC-A,0,12,208.35,208.47,nannofossil-bearing [X363],foraminiferal ooze [Leg339],nannofossil-bearing foraminiferal ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,22,H,CC,A,,,,
363-U1483A-23H-1-A,0,142,208.1,209.52,nannofossil-bearing [X363],foraminiferal clay [X363],nannofossil-bearing foraminiferal clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,23,H,1,A,,,,
363-U1483A-23H-2-A,0,142,209.52,210.94,nannofossil-bearing [X363],foraminiferal clay [X363],nannofossil-bearing foraminiferal clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,23,H,2,A,,,,
363-U1483A-23H-3-A,0,142,210.94,212.36,nannofossil-bearing [X363],foraminiferal clay [X363],nannofossil-bearing foraminiferal clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,23,H,3,A,,,,
363-U1483A-23H-4-A,0,86,212.36,213.22,nannofossil-bearing [X363],foraminiferal clay [X363],nannofossil-bearing foraminiferal clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,23,H,4,A,,,,
363-U1483A-23H-4-A,94,142,213.3,213.78,nannofossil-bearing [X363],foraminiferal clay [X363],nannofossil-bearing foraminiferal clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,23,H,4,A,,,,
363-U1483A-23H-5-A,0,149,213.78,215.27,nannofossil-rich [X363],foraminiferal ooze [Leg339],nannofossil-rich foraminiferal ooze,,5GY 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,23,H,5,A,,,,
363-U1483A-23H-6-A,0,137,215.27,216.64,nannofossil-rich [X363],foraminiferal ooze [Leg339],nannofossil-rich foraminiferal ooze,,5GY 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,23,H,6,A,,,,
363-U1483A-23H-7-A,0,69,216.69,217.38,nannofossil-rich [X363],foraminiferal ooze [Leg339],nannofossil-rich foraminiferal ooze,,5GY 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,23,H,7,A,,,,
363-U1483A-23H-7-A,74,105,217.43,217.74,nannofossil-rich [X363],foraminiferal ooze [Leg339],nannofossil-rich foraminiferal ooze,,5GY 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,23,H,7,A,,,,
363-U1483A-23H-7-A,105,128,217.74,217.97,nannofossil-bearing [X363],foraminiferal clay [X363],nannofossil-bearing foraminiferal clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,23,H,7,A,,,,
363-U1483A-24H-1-A,0,19,217.6,217.79,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,1,A,,,,
363-U1483A-24H-1-A,19,127,217.79,218.87,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,1,A,,,,
363-U1483A-24H-2-A,0,67,218.94,219.61,diatom-bearing foraminiferal-bearing [X363],nannofossil clay [X363],diatom-bearing foraminiferal-bearing nannofossil clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,2,A,,,,
363-U1483A-24H-2-A,67,147,219.61,220.41,,nannofossil clay [X363],nannofossil clay,,5GY 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,2,A,,,,
363-U1483A-24H-3-A,0,148,220.41,221.89,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,3,A,,,,
363-U1483A-24H-4-A,0,67,221.89,222.56,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,4,A,,,,
363-U1483A-24H-4-A,67,148,222.56,223.37,diatom-bearing foraminiferal-bearing [X363],nannofossil clay [X363],diatom-bearing foraminiferal-bearing nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,4,A,,,,
363-U1483A-24H-5-A,0,40,223.37,223.77,diatom-bearing foraminiferal-bearing [X363],nannofossil clay [X363],diatom-bearing foraminiferal-bearing nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,5,A,,,,
363-U1483A-24H-5-A,40,143,223.77,224.8,,nannofossil clay [X363],nannofossil clay,,5GY 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,5,A,,,,
363-U1483A-24H-6-A,0,7,224.8,224.87,,nannofossil clay [X363],nannofossil clay,,5GY 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,6,A,,,,
363-U1483A-24H-6-A,7,153,224.87,226.33,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,6,A,,,,
363-U1483A-24H-7-A,0,27,226.38,226.65,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,7,A,,,,
363-U1483A-24H-7-A,27,126,226.65,227.64,,nannofossil clay [X363],nannofossil clay,,5GY 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,7,A,,,,
363-U1483A-24H-7-A,126,129,227.64,227.67,diatom-bearing foraminiferal-bearing [X363],nannofossil clay [X363],diatom-bearing foraminiferal-bearing nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,7,A,,,,
363-U1483A-24H-CC-A,0,21,227.67,227.88,diatom-bearing foraminiferal-bearing [X363],nannofossil clay [X363],diatom-bearing foraminiferal-bearing nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,CC,A,,,,
363-U1483A-25H-1-A,0,95,227.1,228.05,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,1,A,,,,
363-U1483A-25H-1-A,95,140,228.05,228.5,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,10GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,1,A,,,,
363-U1483A-25H-2-A,0,24,228.5,228.74,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,10GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,2,A,,,,
363-U1483A-25H-2-A,24,120,228.74,229.7,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,2,A,,,,
363-U1483A-25H-2-A,120,145,229.7,229.95,foraminiferal-bearing nannofossil-rich [X363],clay [Leg210],foraminiferal-bearing nannofossil-rich clay,,10GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,2,A,,,,
363-U1483A-25H-3-A,0,25,229.95,230.2,foraminiferal-bearing nannofossil-rich [X363],clay [Leg210],foraminiferal-bearing nannofossil-rich clay,,10GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,3,A,,,,
