Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithification,Lithology Prefix,Lithology Principal Name,Texture Rank,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],"FACIES (neritic, hemipelagic, pelagic)",MAJ lith color (simple),Fossil,Sedimentary structure,Diagenetic structure,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
356-U1463B-17H-CC-A,0,25.0,159.15,159.4,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light grayish green,,,,,,,,,"LIthified, light grayish green, homogeneous mudstone with fine sand size grains",,,,356,U1463,B,17,H,CC,A
356-U1463B-17H-CC-A,25,35.0,159.4,159.5,,,,,,,,,,,,,,,,,to pal,,,,356,U1463,B,17,H,CC,A
356-U1463B-18H-1-A,0,150.0,159.9,161.4,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light grayish green,,,,,,,,,"Lithified, light grayish green, homogeneous mudstone with fine sand size grains. Below 21 cm it is light greenish gray. Few benthic forams",,,,356,U1463,B,18,H,1,A
356-U1463B-18H-2-A,0,150.0,161.4,162.9,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light grayish green,,,,,,,,,"Unlithified, light grayish green, homogeneous mudstone with fine sand size grains. From 35 to 45 cm and 88-93 cm intervals with cm-scale concretions. Few benthic forams",,,,356,U1463,B,18,H,2,A
356-U1463B-18H-3-A,0,150.0,162.9,164.4,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light greenish gray,,,concretion [BJ80],,,,,,"Unlithified, light greenish gray, homogeneous mudstone with fine sand size grains. Concretions at 112-114 cm. A barnacle at 96 cm. Shell sand size fragments and a few benthic forams",,,,356,U1463,B,18,H,3,A
356-U1463B-18H-4-A,0,150.0,164.4,165.9,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light greenish gray,,,,,,,,,"Unlithified, light greenish gray homogeneous mudstone with fine sand size grains and a few cm's long bivalve fragment",,,,356,U1463,B,18,H,4,A
356-U1463B-18H-5-A,0,85.0,165.9,166.75,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light grayish green,,,concretion [BJ80],,,,,,Unlithified light grayish green homogeneous mudstone with fine sand size fragments. Sand size shell fragments and a benthic foram. Concretion may be clestite at 40-42 cm,,,,356,U1463,B,18,H,5,A
356-U1463B-18H-6-A,0,97.0,166.75,167.72,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light grayish green,,,,,,,,,"Unlithified, light grayish green homogeneous mudstone with vf sand size grains. Few benthic forams",,,,356,U1463,B,18,H,6,A
356-U1463B-18H-CC-A,0,18.0,167.72,167.9,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light grayish green,,,,,,,,,"Unlithified, light grayish green homogeneous mudstone with vf sand size grains.",,,,356,U1463,B,18,H,CC,A
356-U1463B-18H-CC-A,18,28.0,167.9,168.0,,,,,,,,,,,,,,,,,to pal,,,,356,U1463,B,18,H,CC,A
356-U1463B-19H-1-A,0,150.0,169.4,170.9,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,greenish gray,,,,,,,,,"Unlithified, greenish gray, homogeneous mudstone with fine sand size grains. Crustacean fragment a tube and a benthic foram and non-identified shell fragments (fine sand size). Bioturbation noted towards the base of the Section",,,,356,U1463,B,19,H,1,A
356-U1463B-19H-2-A,0,150.0,170.9,172.4,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,greenish gray,,,,,,,,,"Unlithified, greenish gray, very homogeneous mudstone with very fine sand size grains. Slight bioturbation and burrows filled with light brown mudstone. Few benthic forams",,,,356,U1463,B,19,H,2,A
356-U1463B-19H-3-A,0,150.0,172.4,173.9,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,greenish gray,,,,,,,,,"Unlithified, greenish gray homogeneous mudstone with very fine sand size grains. Moderate bioturbation and scattered lenses of very fine sand size pyrite grains. Some infilling the burrows. Few benthic forams",,,,356,U1463,B,19,H,3,A
356-U1463B-19H-4-A,0,150.0,173.9,175.4,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light greenish gray,,,,,moderate [B06],3.0,,,"Unlithified, light greenish gray homogeneous mudstone with sand size grains. Moderate bioturbation common and burrows filled with sand size grains. A crustacean and a bivalve fragment. Few benthic forams",,,,356,U1463,B,19,H,4,A
356-U1463B-19H-5-A,0,150.0,175.4,176.9,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,greenish gray,,,,,,,,,"Unlithified, greenish gray homogeneous mudstone with fine sand size grains. Few benthic forams, coarse sand size bivalve fragments, carbonate grains and a crustacean fragment",,,,356,U1463,B,19,H,5,A
356-U1463B-19H-6-A,0,112.0,176.9,178.02,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,greenish gray,,,,,slight [B06],2.0,,,"Unlithified, greenish gray homogenous mudstone with fine sand size grains. Below 79 cm there is a color change to grayish green and this part of the section is not altered by bioturbation. Carbonate fragments, few benthic forams",,,,356,U1463,B,19,H,6,A
356-U1463B-20H-1-A,0,148.0,178.9,180.38,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light greenish gray,,,,,,,,,"Upper 18 cm, lithified, greenish gray homogeneous mudstone with fine sand size grains. Below, lithiied, light greenish gray homogeneous mudstone with fine sand size grains. Crustacean fragment, two large (5 cm across) bivalve shells, larger number of bivalve fragments and coarser sand size, and coarse sand size carbonate grains.",,,,356,U1463,B,20,H,1,A
356-U1463B-20H-2-A,0,150.0,180.38,181.88,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,dark greenish gray,,,concretion [BJ80],,moderate [B06],3.0,,,"Unlithified, dark greenish gray, homogeneous mudstone with sand size grains. Celestite nodules ( up to a few cm's long). Bivalve fragment 1 cm long",,,,356,U1463,B,20,H,2,A
356-U1463B-20H-3-A,0,140.0,181.88,183.28,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Unlithified, olive gray, homogeneous mudstone with fine sand size grains and moderate bioturbation. Common bivalve fragments, one tube, a crustacean fragment and a carbonate fragment",,,,356,U1463,B,20,H,3,A
356-U1463B-20H-4-A,0,150.0,183.38,184.88,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,dark greenish gray,,,,,moderate [B06],3.0,,,"Unlithified, dark greenish gray homogeneous mudstone with fine sand size grains and getting coarser grained towards the base of the Section. A gastropod and bivalve fragment 2.5 and 3.0 cm long.",,,,356,U1463,B,20,H,4,A
356-U1463B-20H-5-A,0,150.0,184.88,186.38,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,dark greenish gray,,,,,moderate [B06],3.0,,,"Unlithified, dark greenish gray, homogeneous mudstone with fine sand size grains.",,,,356,U1463,B,20,H,5,A
356-U1463B-20H-6-A,0,141.0,186.38,187.79,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,dark greenish gray,,,,,moderate [B06],3.0,,,"Unlithified, dark greenish gray homogeneous mudstone with fine sand size grains, moderate bioturbation and bivalve fragments",,,,356,U1463,B,20,H,6,A
356-U1463B-20H-CC-A,0,13.0,187.79,187.92,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,dark greenish gray,,,,,moderate [B06],3.0,,,"Unlithified, dark greenish gray homogeneous mudstone with fine sand size grains, moderate bioturbation and bivalve fragments",,,,356,U1463,B,20,H,CC,A
356-U1463B-20H-CC-A,13,23.0,187.92,188.02,,,,,,,,,,,,,,,,,to pal,,,,356,U1463,B,20,H,CC,A
356-U1463B-21H-1-A,0,150.0,188.0,189.5,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,dark greenish gray,,,,,moderate [B06],3.0,,,"Unlithified, dark greenish gray mudstone with fine sand size grains and moderate bioturbation. Upper 20 cm are geenish gray. A tube fragment and a benthic foram",,,,356,U1463,B,21,H,1,A
356-U1463B-21H-2-A,0,150.0,189.5,191.0,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,dark greenish gray,,,,,moderate [B06],3.0,,,"Unlithified, dark greenish gray homogeneous mudstone with very fine sand size grains. Moderate bioturbation. Benthic forams and bivalve and tube fragments",,,,356,U1463,B,21,H,2,A
356-U1463B-21H-3-A,0,150.0,191.0,192.5,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,dark greenish gray,,,,,moderate [B06],3.0,,,"Unlithified, dark greenish gray, homogeneous mudstone with fine sand size grains and moderate bioturbation. A large (4 cm long burrow 84-87 cm. Sand size shell fragments.",,,,356,U1463,B,21,H,3,A
356-U1463B-21H-4-A,0,150.0,192.5,194.0,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Unlithified, olive gray homogeneous mudstone with fine sand size grains. Few benthic forams and shell fragments",,,,356,U1463,B,21,H,4,A
356-U1463B-21H-5-A,0,150.0,194.0,195.5,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Unlithified, olive gray homogeneous mudstone with fine sand size grains and moderate bioturbation. A 2 cm long bivalve fragment, few benthic forams.",,,,356,U1463,B,21,H,5,A
356-U1463B-21H-6-A,0,150.0,195.5,197.0,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light olive gray,,,,,moderate [B06],3.0,,,"Unlithified, light olive gray homogeneous mudstone with fine sand size grains with moderate bioturbation. A few bivalve fragments",,,,356,U1463,B,21,H,6,A
356-U1463B-21H-7-A,0,57.0,197.0,197.57,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Unlithified, olive gray homogeneous mudstone with fine grained sand and moderate bioturbation. Few benthic forams",,,,356,U1463,B,21,H,7,A
356-U1463B-21H-CC-A,0,8.0,197.57,197.65,,,,,,,,,,,,,,,,,all to pal,,,,356,U1463,B,21,H,CC,A
356-U1463B-22H-1-A,0,150.0,197.5,199.0,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Unlithified, olive gray homogeneous mudstone with moderate bioturbation and fine sand size grains. Few forams and shell fragments",,,,356,U1463,B,22,H,1,A
356-U1463B-22H-2-A,0,150.0,199.0,200.5,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light greenish gray,,,concretion [BJ80],,moderate [B06],3.0,,,"Unlithified, olive gray homogeneous mudstone with moderate bioturbation and fine sand size grains. Few forams and shell fragments and a tube. 4 mm celestite nodule",,,,356,U1463,B,22,H,2,A
356-U1463B-22H-3-A,0,150.0,200.5,202.0,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light olive gray,,,concretion [BJ80],,moderate [B06],3.0,,,Unlithified light olive gray homogeneous mudstone with fine sand size grains and moderate bioturbation. A celestite nodule. Few benthic forams and shell fragments. Pyrite very small grains in burrows,,,,356,U1463,B,22,H,3,A
356-U1463B-22H-4-A,0,150.0,202.0,203.5,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light greenish gray,,,,,moderate [B06],3.0,,,"Unlithified, light greenish gray homogeneous mudstone with fine sand size grains and moderate bioturbation. A 1 cm long bivalve, a tube, a possible peloid. Sparse fine sand size pyrite grains in burrows. Few benthic forams",,,,356,U1463,B,22,H,4,A
356-U1463B-22H-5-A,0,149.0,203.5,204.99,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light olive gray,,,,,moderate [B06],3.0,,,"Unlithified, light olive gray homogeneous mudstone with fine sand size grains and moderate bioturbation. Few forams and shell fragments. Small grains of pyrite in burrows and a couple of tubes",,,,356,U1463,B,22,H,5,A
356-U1463B-22H-6-A,0,131.0,204.99,206.3,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light olive gray,,,,,moderate [B06],3.0,,,"Unlithified, light olive gray homogeneous mudstone with fine sand size grains and moderate bioturbation. Few forams and shell fragments a couple of tubes",,,,356,U1463,B,22,H,6,A
356-U1463B-22H-CC-A,0,17.0,206.3,206.47,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Unlithified, olive gray homogeneous mudstone with fine sand size fragments and moderate bioturbation. Few forams and shell fragments",,,,356,U1463,B,22,H,CC,A
356-U1463B-22H-CC-A,17,27.0,206.47,206.57,,,,,,,,,,,,,,,,,to pal,,,,356,U1463,B,22,H,CC,A
356-U1463B-23H-1-A,0,150.0,206.5,208.0,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Unlithified, olive gray homogeneous mudstone with fine sand size grains moderate bioturbation. Shell fragments. Sand size pyrite grains in burrows",,,,356,U1463,B,23,H,1,A
356-U1463B-23H-2-A,0,150.0,208.0,209.5,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Unlithified, olive gray homogeneous mudstone with moderate bioturbation and fine sand size grains. Forams slightly more abundant and shell fragments. Burrows filled with sand size pyrite",,,,356,U1463,B,23,H,2,A
356-U1463B-23H-3-A,0,140.0,209.5,210.9,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Unlithified, olive gray homogeneous mudstone with moderate bioturbation and fine sand size grains. Below 72 cm bioturbation is slight. Sand size grains of pyrite in burrows. Few forams, shell fragments, tubes, urchin spine (one)",,,,356,U1463,B,23,H,3,A
356-U1463B-23H-3-A,0,140.0,209.5,210.9,,,,,,,,,,,,,slight [B06],2.0,,,,,,,356,U1463,B,23,H,3,A
356-U1463B-23H-4-A,0,150.0,211.0,212.5,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Unlithified, olive gray homogeneous mudstone with fine sand size grains and moderate bioturbation. Gypsum crystals. Slightly more abundant shell fragments, tubes, 2 cm long bivalve, urchin spine.",,,,356,U1463,B,23,H,4,A
356-U1463B-23H-5-A,0,126.0,212.5,213.76,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Unlithified, olive gray homogeneous mudstone with fine sand size grains and moderate bioturbation. Sand size shell fragments a couple of tubes. Burrows infilled with sand size pyrite",,,,356,U1463,B,23,H,5,A
356-U1463B-24H-1-A,0,150.0,213.8,215.3,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Unlithified, olive gray homogeneous mudstone with fine sand size grains and moderate bioturbation. Shell fragments and a few benthic forams a couple of tubes",,,,356,U1463,B,24,H,1,A
356-U1463B-24H-2-A,0,150.0,215.3,216.8,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Unlithified, olive gray homogeneous mudstone with fine sand size grains and moderate bioturbation. A few benthic forams",,,,356,U1463,B,24,H,2,A
356-U1463B-24H-3-A,0,150.0,216.8,218.3,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Unlithified, olive gray homogeneous mudstone with fine sand size grains and moderate bioturbation. A few benthic forams and unidentified bioclasts. Partially lithified concretions and small benthic foraminifera rich patches sporadically occur.",,,,356,U1463,B,24,H,3,A
356-U1463B-24H-4-A,0,150.0,218.3,219.8,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,bivalve,,,,moderate [B06],3.0,,,"Unlithified, olive gray homogeneous mudstone with fine sand size grains and moderate bioturbation. A few benthic forams and unidentified bioclasts. The bed contains foraminifers rich wackestone patches sporadically.",,,,356,U1463,B,24,H,4,A
356-U1463B-24H-5-A,0,150.0,219.8,221.3,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Unlithified, olive gray homogeneous mudstone with fine sand size grains and moderate bioturbation. A few benthic forams and unidentified bioclasts.",,,,356,U1463,B,24,H,5,A
356-U1463B-24H-6-A,0,150.0,221.3,222.8,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Unlithified, olive gray homogeneous mudstone with fine sand size grains and moderate bioturbation. A few benthic forams and unidentified bioclasts.",,,,356,U1463,B,24,H,6,A
356-U1463B-24H-7-A,0,68.0,222.8,223.48,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Unlithified, olive gray homogeneous mudstone with fine sand size grains and moderate bioturbation. A few benthic forams and unidentified bioclasts.",,,,356,U1463,B,24,H,7,A
356-U1463B-24H-CC-A,0,18.0,223.48,223.66,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Unlithified, olive gray homogeneous mudstone with fine sand size grains and moderate bioturbation. A few benthic forams and unidentified bioclasts.",,,,356,U1463,B,24,H,CC,A
356-U1463B-24H-CC-A,18,28.0,223.66,223.76,,,,,,,,,,,,,,,,,PAL,,,,356,U1463,B,24,H,CC,A
356-U1463B-25H-1-A,0,150.0,223.3,224.8,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,bivalve,,,,moderate [B06],3.0,,,"Unlithified, olive gray homogeneous mudstone with fine sand size grains and moderate bioturbation. A few benthic forams and unidentified bioclasts. Partially lithified concretions frequently occur.",,,,356,U1463,B,25,H,1,A
356-U1463B-25H-1-A,0,150.0,223.3,224.8,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1463,B,25,H,1,A
356-U1463B-25H-2-A,0,150.0,224.8,226.3,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,bivalve,,,,moderate [B06],3.0,,,"Unlithified, olive gray homogeneous mudstone with fine sand size grains and moderate bioturbation. A few benthic forams and unidentified bioclasts, and dark gray patches. Partially lithified concretions frequently occur.",,,,356,U1463,B,25,H,2,A
356-U1463B-25H-2-A,0,150.0,224.8,226.3,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1463,B,25,H,2,A
356-U1463B-25H-3-A,0,150.0,226.3,227.8,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,foraminifera (small benthic),,,,moderate [B06],3.0,,,"Unlithified, olive gray homogeneous mudstone with fine sand size grains and moderate bioturbation. A few benthic forams and unidentified bioclasts, and dark gray patches. Partially lithified concretions frequently occur.",,,,356,U1463,B,25,H,3,A
356-U1463B-25H-4-A,0,150.0,227.8,229.3,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,bivalve,,,,moderate [B06],3.0,,,"Unlithified, olive gray homogeneous mudstone with fine sand size grains and moderate bioturbation. A few benthic forams and unidentified bioclasts, and dark gray patches. Partially lithified concretions frequently occur.",,,,356,U1463,B,25,H,4,A
356-U1463B-25H-5-A,0,150.0,229.3,230.8,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Unlithified, olive gray homogeneous mudstone with fine sand size grains and moderate bioturbation. A few benthic forams and unidentified bioclasts, and dark gray patches. Partially lithified concretions frequently occur.",,,,356,U1463,B,25,H,5,A
356-U1463B-25H-6-A,0,150.0,230.8,232.3,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,bivalve,,concretion [BJ80],,moderate [B06],3.0,,,"Unlithified, olive gray homogeneous mudstone with fine sand size grains and moderate bioturbation. A few benthic forams and unidentified bioclasts, and dark gray patches. Partially lithified concretions frequently occur.",,,,356,U1463,B,25,H,6,A
356-U1463B-25H-7-A,0,68.0,232.3,232.98,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,bivalve,,,,moderate [B06],3.0,,,"Unlithified, olive gray homogeneous mudstone with fine sand size grains and moderate bioturbation. A few benthic forams and unidentified bioclasts, and dark gray patches. Partially lithified concretions frequently occur.",,,,356,U1463,B,25,H,7,A
356-U1463B-25H-CC-A,0,7.0,232.98,233.05,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,bivalve,,,,moderate [B06],3.0,,,"Unlithified, olive gray homogeneous mudstone with fine sand size grains and moderate bioturbation. A few benthic forams and unidentified bioclasts, and dark gray patches. Partially lithified concretions frequently occur.",,,,356,U1463,B,25,H,CC,A
356-U1463B-25H-CC-A,7,17.0,233.05,233.15,,,,,,,,,,,,,,,,,PAL,,,,356,U1463,B,25,H,CC,A
356-U1463B-26H-1-A,0,150.0,232.8,234.3,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,"Unlithified, olive gray homogeneous mudstone with bioclastic grains, slightly bioturbated. Bioclasts are mainly small benthic forams.",,,,356,U1463,B,26,H,1,A
356-U1463B-26H-2-A,0,150.0,234.3,235.8,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,"Unlithified, olive gray homogeneous mudstone with bioclastic grains, slightly bioturbated. Bioclasts are few small benthic forams and echinoderm fragments and a possible otolith. Dark patch at 18 cm is probably related to pyrite in a bioturbation trace.",,,,356,U1463,B,26,H,2,A
356-U1463B-26H-3-A,0,139.0,235.8,237.19,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,"Unlithified, olive gray homogeneous mudstone with very bioclastic grains, slightly bioturbated. Bioclasts are few small benthic forams. A dark patch is probably related to pyrite in a bioturbation trace.",,,,356,U1463,B,26,H,3,A
356-U1463B-26H-3-A,139,150.0,237.19,237.3,,,,,,,,,,,,,,,,,IW,,,,356,U1463,B,26,H,3,A
356-U1463B-26H-4-A,0,140.0,237.3,238.7,unlithified [Leg194],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,"Unlithified, olive gray homogeneous wackestones with very few larger sand sized bioclastic grains, mainly small benthic foraminifers. Very fine sand sized to silt sized grains are common in the matrix but difficult to identify. Possibly they include small peloids.",,,,356,U1463,B,26,H,4,A
356-U1463B-26H-5-A,0,150.0,238.7,240.2,partially lithified,,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,"Olive gray homogeneous wackestones with very few larger sand sized bioclastic grains, mainly small benthic foraminifers. Very fine sand sized to silt sized grains are common in the matrix but difficult to identify. Possibly they include small peloids. Dark patches are related to pyrite in bioturbation. Degree of lithification varies on a cm-scale.",,,,356,U1463,B,26,H,5,A
356-U1463B-26H-6-A,0,108.0,240.2,241.28,partially lithified,,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,"Olive gray homogeneous wackestones with very few larger sand sized bioclastic grains, mainly small benthic foraminifers. Very fine sand sized to silt sized grains are common in the matrix but difficult to identify. Possibly they include small peloids. Degree of lithification varies on a cm-scale.",,,,356,U1463,B,26,H,6,A
356-U1463B-26H-CC-A,0,12.0,241.28,241.4,,,,,,,,,,,,,,,,,PAL,,,,356,U1463,B,26,H,CC,A
356-U1463B-27H-1-A,0,150.0,241.4,242.9,partially lithified,,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,,,concretion [BJ80],,slight [B06],2.0,,,"Olive gray homogeneous wackestones with very fine sand sized to silt sized grains. Degree of lithification varies on a cm-scale between unlithified and partially lithified. At 81 cm there is a concretion cemented by a mineral that is clear and does not react with HCL, possibly celestite. Pyrite occurs in dark patches.",,,,356,U1463,B,27,H,1,A
356-U1463B-27H-2-A,0,150.0,242.9,244.4,unlithified [Leg194],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,,,,,slight [B06],2.0,,,"Olive gray homogeneous wackestones with very fine sand sized to silt sized grains. Degree of lithification varies on a cm-scale between unlithified and partially lithified, but the core is dominated by unlithified interval At 81 cm there is a concretion cemented by a mineral that is clear and does not react with HCL, possibly celestite. Pyrite occurs in dark patches. Few small benthic foraminifers.",,,,356,U1463,B,27,H,2,A
356-U1463B-27H-3-A,0,150.0,244.4,245.9,unlithified [Leg194],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,,,,,slight [B06],2.0,,,"Olive gray homogeneous wackestones with very fine sand sized to silt sized grains. Degree of lithification varies on a cm-scale between unlithified and partially lithified, but the core is dominated by unlithified interval Pyrite occurs in dark patches. Few small benthic foraminifers.",,,,356,U1463,B,27,H,3,A
356-U1463B-27H-4-A,0,150.0,245.9,247.4,unlithified [Leg194],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,,,,,slight [B06],2.0,,,"Olive gray homogeneous wackestones with very fine sand sized to silt sized grains. Degree of lithification varies on a cm-scale between unlithified and partially lithified, but the core is dominated by unlithified interval Pyrite occurs in dark patches. Few small benthic foraminifers.",,,,356,U1463,B,27,H,4,A
356-U1463B-27H-5-A,0,150.0,247.4,248.9,unlithified [Leg194],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,,,concretion [BJ80],,slight [B06],2.0,,,"Olive gray homogeneous wackestones with very fine sand sized to silt sized grains. Degree of lithification varies on a cm-scale between unlithified and partially lithified, but the core is dominated by unlithified interval Pyrite occurs in a dark patch. At 123 cm occurs a white, 3 cm large clast or concretion with subparallel layers that internally have a prismatic structure. The mineral does not react with HCL. It looks vaguely like a crack seal veins with a sulphate mineral cementation. XRD was requested to determine mineralogy.",,,,356,U1463,B,27,H,5,A
356-U1463B-27H-6-A,0,150.0,248.9,250.4,unlithified [Leg194],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,,,concretion [BJ80],,slight [B06],2.0,,,"Olive gray homogeneous wackestones with very fine sand sized to silt sized grains. Degree of lithification varies on a cm-scale between unlithified and partially lithified, but the core is dominated by unlithified interval Pyrite occurs in a dark patch. At 127 cm occurs a possible celestite concretion.",,,,356,U1463,B,27,H,6,A
356-U1463B-27H-7-A,0,73.0,250.4,251.13,unlithified [Leg194],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,Olive gray homogeneous wackestones with very fine sand sized to silt sized grains.,,,,356,U1463,B,27,H,7,A
356-U1463B-27H-CC-A,0,13.0,251.13,251.26,,,,,,,,,,,,,,,,,ATP,,,,356,U1463,B,27,H,CC,A
