Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
346-U1426D-10H-2-A,0.0,104.0,81.6,82.64,diatom rich,nannofossil ooze [Leg339],with clay [Leg339],diatom rich nannofossil ooze  with clay ,,,,mottling [BJ80],5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  nannofossil ooze ,nannofossil ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,10,H,2,A
346-U1426D-10H-3-A,0.0,48.0,82.64,83.12,diatom rich,nannofossil ooze [Leg339],with clay [Leg339],diatom rich nannofossil ooze  with clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,diatom rich  nannofossil ooze ,nannofossil ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,10,H,3,A
346-U1426D-10H-3-A,48.0,73.0,83.12,83.37,foraminifer rich,nannofossil ooze [Leg339],,foraminifer rich nannofossil ooze ,,,,lamination,5Y 4/3 (olive),,,,,,,,,,,,,,,,,foraminifer rich  nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,10,H,3,A
346-U1426D-10H-3-A,73.0,94.0,83.37,83.58,diatom rich,nannofossil ooze [Leg339],with clay [Leg339],diatom rich nannofossil ooze  with clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,diatom rich  nannofossil ooze ,nannofossil ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,10,H,3,A
346-U1426D-10H-3-A,94.0,144.0,83.58,84.08,diatom rich,clay [Leg210],,diatom rich clay ,,,,,5Y 4/3 (olive),,,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,10,H,3,A
346-U1426D-10H-4-A,0.0,10.0,84.08,84.18,diatom rich,clay [Leg210],,diatom rich clay ,,,,,5Y 4/3 (olive),,,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,10,H,4,A
346-U1426D-10H-4-A,10.0,68.0,84.18,84.76,diatom rich,nannofossil ooze [Leg339],with clay [Leg339],diatom rich nannofossil ooze  with clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,diatom rich  nannofossil ooze ,nannofossil ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,10,H,4,A
346-U1426D-10H-4-A,68.0,82.0,84.76,84.9,foraminifer rich,nannofossil ooze [Leg339],,foraminifer rich nannofossil ooze ,,,,lamination,5Y 4/3 (olive),,,,,,,,,,,,,,,,,foraminifer rich  nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,10,H,4,A
346-U1426D-10H-4-A,82.0,96.0,84.9,85.04,diatom rich,nannofossil ooze [Leg339],with clay [Leg339],diatom rich nannofossil ooze  with clay ,,,,mottling [BJ80],5Y 5/1 (gray),,,,,,,,,,,,,,,,,diatom rich  nannofossil ooze ,nannofossil ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,10,H,4,A
346-U1426D-10H-4-A,96.0,148.0,85.04,85.56,diatom rich,clay [Leg210],,diatom rich clay ,,,,,5Y 4/3 (olive),,,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,10,H,4,A
346-U1426D-10H-5-A,0.0,114.0,85.56,86.7,diatom rich,clay [Leg210],,diatom rich clay ,,,,,5Y 4/3 (olive),,,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,10,H,5,A
346-U1426D-10H-5-A,86.0,111.0,86.42,86.67,,,,,,,,color banding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,10,H,5,A
346-U1426D-10H-5-A,114.0,149.0,86.7,87.05,diatom rich,clay [Leg210],,diatom rich clay ,,,,,5Y 4/3 (olive),,,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,10,H,5,A
346-U1426D-10H-6-A,0.0,26.0,87.05,87.31,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,10,H,6,A
346-U1426D-10H-6-A,26.0,44.0,87.31,87.49,diatom rich,clay [Leg210],,diatom rich clay ,,,,,5Y 4/3 (olive),,,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,10,H,6,A
346-U1426D-10H-6-A,44.0,55.0,87.49,87.6,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,10,H,6,A
346-U1426D-10H-6-A,55.0,83.0,87.6,87.88,diatom rich,clay [Leg210],,diatom rich clay ,,,,,5Y 4/3 (olive),,,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,10,H,6,A
346-U1426D-10H-6-A,83.0,124.0,87.88,88.29,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,10,H,6,A
346-U1426D-10H-6-A,124.0,150.0,88.29,88.55,diatom rich,clay [Leg210],,diatom rich clay ,,,,,5Y 4/3 (olive),,,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,10,H,6,A
346-U1426D-10H-7-A,0.0,20.0,88.55,88.75,diatom rich,clay [Leg210],,diatom rich clay ,,,,,5Y 4/3 (olive),,,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,10,H,7,A
346-U1426D-10H-7-A,20.0,32.0,88.75,88.87,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,10,H,7,A
346-U1426D-10H-7-A,32.0,88.0,88.87,89.43,diatom rich,clay [Leg210],,diatom rich clay ,,,,,5Y 4/3 (olive),,,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,10,H,7,A
346-U1426D-10H-7-A,88.0,98.0,89.43,89.53,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,10,H,7,A
346-U1426D-10H-8-A,0.0,68.0,89.53,90.21,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,10,H,8,A
346-U1426D-10H-CC-A,0.0,18.0,90.21,90.39,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,10,H,CC,A
346-U1426D-11H-1-A,0.0,63.0,89.9,90.53,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,11,H,1,A
346-U1426D-11H-2-A,0.0,35.0,90.53,90.88,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,11,H,2,A
346-U1426D-11H-2-A,35.0,49.0,90.88,91.02,biosiliceous rich,nannofossil ooze [Leg339],with foraminifers [Leg339],biosiliceous rich nannofossil ooze  with foraminifers ,,,,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,biosiliceous rich  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,11,H,2,A
346-U1426D-11H-2-A,49.0,69.0,91.02,91.22,biosiliceous rich,nannofossil ooze [Leg339],,biosiliceous rich nannofossil ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,biosiliceous rich  nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,11,H,2,A
346-U1426D-11H-2-A,69.0,78.0,91.22,91.31,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,11,H,2,A
346-U1426D-11H-2-A,78.0,79.0,91.31,91.32,biosiliceous rich,nannofossil ooze [Leg339],,biosiliceous rich nannofossil ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,biosiliceous rich  nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,11,H,2,A
346-U1426D-11H-2-A,79.0,86.0,91.32,91.39,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,11,H,2,A
346-U1426D-11H-2-A,86.0,107.0,91.39,91.6,biosiliceous rich,nannofossil ooze [Leg339],,biosiliceous rich nannofossil ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,biosiliceous rich  nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,11,H,2,A
346-U1426D-11H-3-A,0.0,22.0,91.6,91.82,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,11,H,3,A
346-U1426D-11H-3-A,0.0,141.0,91.6,93.01,biosiliceous rich,nannofossil ooze [Leg339],with foraminifers [Leg339],biosiliceous rich nannofossil ooze  with foraminifers ,,,,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,biosiliceous rich  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,11,H,3,A
346-U1426D-11H-4-A,0.0,90.0,93.01,93.91,biosiliceous rich,nannofossil ooze [Leg339],with foraminifers [Leg339],biosiliceous rich nannofossil ooze  with foraminifers ,,,,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,biosiliceous rich  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,11,H,4,A
346-U1426D-11H-4-A,90.0,150.0,93.91,94.51,biosiliceous rich,nannofossil ooze [Leg339],with foraminifers [Leg339],biosiliceous rich nannofossil ooze  with foraminifers ,,,,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,biosiliceous rich  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,11,H,4,A
346-U1426D-11H-5-A,0.0,105.0,94.51,95.56,biosiliceous rich,nannofossil ooze [Leg339],with foraminifers [Leg339],biosiliceous rich nannofossil ooze  with foraminifers ,,,,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,biosiliceous rich  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,11,H,5,A
346-U1426D-11H-5-A,60.0,105.0,95.11,95.56,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,11,H,5,A
346-U1426D-11H-5-A,105.0,150.0,95.56,96.01,biosiliceous rich,nannofossil ooze [Leg339],,biosiliceous rich nannofossil ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,biosiliceous rich  nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,11,H,5,A
346-U1426D-11H-6-A,0.0,44.0,96.01,96.45,biosiliceous rich,nannofossil ooze [Leg339],,biosiliceous rich nannofossil ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,biosiliceous rich  nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,11,H,6,A
346-U1426D-11H-6-A,44.0,55.0,96.45,96.56,biosiliceous rich,nannofossil ooze [Leg339],with foraminifers [Leg339],biosiliceous rich nannofossil ooze  with foraminifers ,,,,lamination,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,biosiliceous rich  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,11,H,6,A
346-U1426D-11H-6-A,55.0,78.0,96.56,96.79,biosiliceous rich,nannofossil ooze [Leg339],,biosiliceous rich nannofossil ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,biosiliceous rich  nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,11,H,6,A
346-U1426D-11H-6-A,78.0,94.0,96.79,96.95,biosiliceous rich,nannofossil ooze [Leg339],with foraminifers [Leg339],biosiliceous rich nannofossil ooze  with foraminifers ,,,,lamination,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,biosiliceous rich  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,11,H,6,A
346-U1426D-11H-6-A,94.0,110.0,96.95,97.11,biosiliceous rich,nannofossil ooze [Leg339],,biosiliceous rich nannofossil ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,biosiliceous rich  nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,11,H,6,A
346-U1426D-11H-6-A,110.0,150.0,97.11,97.51,biosiliceous rich,nannofossil ooze [Leg339],with foraminifers [Leg339],biosiliceous rich nannofossil ooze  with foraminifers ,,,,lamination,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,biosiliceous rich  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,11,H,6,A
346-U1426D-11H-7-A,0.0,121.0,97.51,98.72,biosiliceous rich,nannofossil ooze [Leg339],with foraminifers [Leg339],biosiliceous rich nannofossil ooze  with foraminifers ,,,,color banding,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,biosiliceous rich  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,11,H,7,A
346-U1426D-11H-8-A,0.0,68.0,98.72,99.4,biosiliceous rich,nannofossil ooze [Leg339],with foraminifers [Leg339],biosiliceous rich nannofossil ooze  with foraminifers ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,biosiliceous rich  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,11,H,8,A
346-U1426D-11H-8-A,23.0,68.0,98.95,99.4,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,11,H,8,A
346-U1426D-11H-CC-A,0.0,20.0,99.4,99.6,biosiliceous rich,nannofossil ooze [Leg339],with foraminifers [Leg339],biosiliceous rich nannofossil ooze  with foraminifers ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,biosiliceous rich  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,D,11,H,CC,A
